cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,held,sell_mode,eligible_vmq,n_candidates,n_positions,expected_alpha_raw,cvar_95,liquidity_L_weighted,status,portfolio_ret_month,turnover,liquidite_ponderee,n_titres,ret_holding,contribution,eligible,min_vmq_threshold,protocol_window
4,C4 Hybrid + régime,2024-02,2024-02-29,P_selected,CIH,0.0001252256699915354,BUY,0.46773510926572504,0.46773510926572504,0.46773510926572504,2469183.2825,0.9999999999999996,1,exclude,1,29,26,1.203209,0.011566,0.9999,ok,0.028869402758755935,0.6511339331183111,0.999996578844523,26,0.012328767123287676,1.5438781231833137e-06,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,CFG,0.3390075814669286,BUY,0.21652127981991848,0.21652127981991848,0.21652127981991848,3098808.275,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.02517753389283417,-0.008535374872311336,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,AKT,0.13659287588118996,BUY,0.6879760304773255,0.6879760304773255,0.6879760304773255,5701409.33,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.0591176470588235,0.008075049427093873,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,ADI,0.11600139664541857,BUY,2.7678723770315257,2.7678723770315257,2.7678723770315257,8374011.227500001,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.04952723998199016,0.0057452290099036735,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,JET,0.08458327414405482,BUY,3.059320132117588,3.059320132117588,3.059320132117588,2114080.415,0.9999999999998885,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.42352941176470593,0.0358235043433644,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,ARD,0.04942128128094582,BUY,1.2884507632340494,1.2884507632340494,1.2884507632340494,1756048.5850000002,0.999999999965731,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.08400000000000007,0.004151387627599453,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,CMT,0.04198176280729663,BUY,0.9220881813328221,0.9220881813328221,0.9220881813328221,906131.4,0.999972412008993,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.15283842794759828,0.006416426629936168,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,HPS,0.03522617982996877,NEUTRAL,-0.18415587565187247,-0.18415587565187247,-0.09207793782593623,1028472.4949999999,0.9999961040141963,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.051724137931034475,-0.0018220437843087293,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,RDS,0.03395321634537081,BUY,2.080262851836755,2.080262851836755,2.080262851836755,2936320.8575,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.4993939393939393,0.01695603046580942,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,CDM,0.03333233048666468,BUY,1.0204188675773012,1.0204188675773012,1.0204188675773012,5514061.404999999,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.0033333333333334103,0.00011110776828888484,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,DYT,0.028677384226840893,BUY,0.8003132538738075,0.8003132538738075,0.8003132538738075,710520.0700000001,0.9993694712769375,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.01922322479403693,-0.0005512718034975314,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,LBV,0.024541536476100363,NEUTRAL,0.15001243987704696,0.15001243987704696,0.07500621993852348,4552965.35,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.06240487062404876,-0.0015315114087064167,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,SMI,0.01888525976002899,BUY,0.8614374707311043,0.8614374707311043,0.8614374707311043,722877.55,0.9994825296888584,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.11562500000000009,0.0021836081597533534,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,BCP,0.011987670228478754,BUY,0.6939407435667805,0.6939407435667805,0.6939407435667805,7055951.8225,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.013180128421764081,-0.00015799903308910795,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,EQD,0.008905864736446339,BUY,0.5600191493446158,0.5600191493446158,0.5600191493446158,2302739.15,0.9999999999999944,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.06695652173913036,0.0005963057258316237,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,RIS,0.007896084401569229,BUY,0.6186669387434441,0.6186669387434441,0.6186669387434441,3785209.81,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.07880547490667777,0.0006222546811688736,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,BOA,0.0073454183561576115,BUY,0.386485480727374,0.386485480727374,0.386485480727374,2661902.9025,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.01538461538461533,-0.00011300643624857823,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,CSR,0.004544705483499299,NEUTRAL,0.0010371160349666175,0.0010371160349666175,0.0005185580174833088,2228600.15,0.9999999999999822,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.012468827930174564,-5.6667150667073556e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,ATW,0.0042246613880838795,NEUTRAL,0.019530153970254843,0.019530153970254843,0.009765076985127422,12538974.315000001,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.012404016538688611,-5.240276972815163e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,IAM,0.003960665711212614,NEUTRAL,-0.010337967382859442,-0.010337967382859442,-0.005168983691429721,7433794.630000001,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.04410307234886024,-0.00017467752641125991,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,SID,0.00314780275447298,BUY,0.7350024691191022,0.7350024691191022,0.7350024691191022,2181045.175,0.9999999999999618,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.14054054054054044,0.00044239390062863473,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,TMA,0.0013411382886180081,BUY,0.298834619625862,0.298834619625862,0.298834619625862,1932797.55,0.9999999999979736,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.00786275911365264,1.0545047301499748e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,MNG,0.0009264537622895985,NEUTRAL,0.1577364177451479,0.1577364177451479,0.07886820887257395,2789222.85,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.3360000000000001,0.00031128846412930514,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,CMA,0.000741679290151392,NEUTRAL,-0.08189779102917813,-0.08189779102917813,-0.040948895514589065,3302835.7,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.040804257835600266,3.026367298666238e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,MUT,0.000650344082836328,BUY,0.3512387118529755,0.3512387118529755,0.3512387118529755,604477.7775000001,0.9965696079680872,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.02111324376199608,1.3730873150095165e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,ATH,0.0005347280003257883,NEUTRAL,0.027178391117084033,0.027178391117084033,0.013589195558542017,1238156.2339999997,0.9999998639848936,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.1890624999999999,0.0001010970125615943,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,ATL,0.0005075021121100122,NEUTRAL,0.07761667794721845,0.07761667794721845,0.038808338973609226,2370839.145,0.9999999999999982,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.16129032258064524,8.185517937258266e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,GAZ,0.0004898290878428095,NEUTRAL,0.15829287461257033,0.15829287461257033,0.07914643730628516,2556413.0,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,-0.03488372093023251,-1.7087061203818913e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,TGC,0.000316518246103642,BUY,0.8963544805863755,0.8963544805863755,0.8963544805863755,5166311.55,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.21843137254901945,6.913751493322685e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-03,2024-03-29,P_selected,LHM,0.0002183363554555873,NEUTRAL,0.10905311251469318,0.10905311251469318,0.05452655625734659,5698712.05,1.0,1,exclude,1,34,29,1.015205,0.009464,1.0,ok,0.061548342658417354,1.0964146749229313,0.999943481636463,29,0.02564102564102555,5.598368088604782e-06,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,CFG,0.4,NEUTRAL,0.15144419115841307,0.15144419115841307,0.07572209557920653,4652391.455,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.06721854304635766,0.026887417218543066,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,JET,0.13244713390075993,BUY,3.1162436887989626,3.1162436887989626,3.1162436887989626,7520058.69,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.0984126984126984,-0.013034479844201769,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,AKT,0.12997074151649918,BUY,0.7364670548945936,0.7364670548945936,0.7364670548945936,11312012.120000001,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.06388888888888888,-0.008303686263554114,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,BOA,0.05387210336212766,BUY,0.9050051544760145,0.9050051544760145,0.9050051544760145,2797790.9925,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.02472670484122852,0.0013320795990114853,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,ARD,0.04567711058753961,BUY,0.8685096076275235,0.8685096076275235,0.8685096076275235,3736586.44,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.09743967581506718,-0.004450762847818832,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,IMO,0.04149736714219571,NEUTRAL,0.16629672651571173,0.16629672651571173,0.08314836325785586,524083.61100000003,0.9876946294827621,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.035490830636461634,0.0014727760291027357,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,ADI,0.041400923119404985,BUY,2.2200687229533167,2.2200687229533167,2.2200687229533167,40987828.1325,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.0376958915713681,0.0015606447088636372,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,FBR,0.031340308692394736,BUY,0.306967722816626,0.306967722816626,0.306967722816626,541356.7455,0.9906381640699479,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.04469026548672561,0.001400606715899055,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,DYT,0.028495945074671306,BUY,0.8755540804549387,0.8755540804549387,0.8755540804549387,2030098.7274999998,0.9999999999995728,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.00989699050696835,0.0002820240978911134,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,RIS,0.025427187228455984,BUY,0.604377512947866,0.604377512947866,0.604377512947866,7575247.3,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.0773076923076923,-0.0019657171665075587,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,SMI,0.015340754012025894,BUY,0.2958566593786435,0.2958566593786435,0.2958566593786435,661098.2,0.9986107086157655,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.3566986998304127,0.005472027010507824,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,ATL,0.012859749574729382,NEUTRAL,0.1672975283749476,0.1672975283749476,0.0836487641874738,2920780.725,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.07094594594594594,-0.0009123470982071521,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,TMA,0.011977282887648934,BUY,0.36998270170593306,0.36998270170593306,0.36998270170593306,1436102.7,0.9999999942705322,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.014285714285714235,-0.00017110404125212703,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,BCP,0.0073629765682027325,BUY,0.6999206392469766,0.6999206392469766,0.6999206392469766,22700566.955000002,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.01730103806228378,0.00012738713785817907,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,HPS,0.005653623220495323,NEUTRAL,-0.181121955355737,-0.181121955355737,-0.0905609776778685,1672504.9949999999,0.9999999998695563,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.01610017889087656,-9.102434523158835e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,IAM,0.004764284907185067,BUY,0.3191019469008851,0.3191019469008851,0.3191019469008851,12905227.779500002,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.04365904365904372,-0.0002080041227669159,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,ATH,0.003861808287779312,BUY,0.577027545097166,0.577027545097166,0.577027545097166,2456654.2399999998,0.9999999999999996,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.051948051948051965,-0.0002006134175469773,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,CMA,0.0026690480051807094,NEUTRAL,-0.06701979509439845,-0.06701979509439845,-0.03350989754719923,6509271.2,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.011938601478112654,3.186470045980405e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,SID,0.001497367335159802,BUY,0.2431357708038122,0.2431357708038122,0.2431357708038122,6575689.115,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.008333333333333304,-1.2478061126331639e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,CMT,0.0008347346666563766,BUY,1.0040491133125484,1.0040491133125484,1.0040491133125484,3423620.85,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.14020139426800937,0.00011703096410906604,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,MSA,0.0006791954867866887,NEUTRAL,-0.14756271938913934,-0.14756271938913934,-0.07378135969456967,8485120.320000002,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.01676963812886134,1.1389862532168595e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,LBV,0.0006309332813881224,NEUTRAL,0.112235695202457,0.112235695202457,0.0561178476012285,3613116.1,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.02564102564102566,-1.6177776445849304e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,CSR,0.000499275313571278,NEUTRAL,0.005889393054043027,0.005889393054043027,0.0029446965270215134,3788110.8225000002,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.004102564102564155,-2.048308978753987e-06,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,MUT,0.0003661805316253634,BUY,0.3120931288066415,0.3120931288066415,0.3120931288066415,2138142.6,0.9999999999999241,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.030188679245283012,1.1054506615105308e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,BCI,0.0003522128467027609,BUY,0.8849987283270677,0.8849987283270677,0.8849987283270677,3620510.15,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.0967184801381693,3.406549121822905e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,SNP,0.0002175469699568478,BUY,0.3693663630921844,0.3693663630921844,0.3693663630921844,1432720.08,0.9999999939518978,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,-0.09515570934256057,-2.0700836241568564e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-04,2024-04-30,P_selected,CIH,0.00010616362996841334,BUY,0.4122239787398453,0.4122239787398453,0.4122239787398453,3504226.425,1.0,1,exclude,1,34,27,0.826851,0.009019,0.9992,ok,0.0069864904025340735,0.5524481657888389,0.9998019581491123,27,0.006578947368421018,6.984449340027156e-07,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,CFG,0.4,BUY,0.4364588118128132,0.4364588118128132,0.4364588118128132,7738126.6274999995,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.006211180124223614,-0.002484472049689446,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,JET,0.09469069263815102,BUY,2.1255191683845416,2.1255191683845416,2.1255191683845416,1570905.0050000001,0.9999999993371551,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.012323943661971759,0.0011669627613856573,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,ADI,0.0863816378385202,BUY,2.2250188238622988,2.2250188238622988,2.2250188238622988,10512214.0175,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.000406338886631441,-3.510021854470465e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,RDS,0.07233599647003085,BUY,2.842326748864861,2.842326748864861,2.842326748864861,18868393.257,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.052158273381295084,-0.0037729206791922653,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,AKT,0.052961850535488506,BUY,0.2666549394330759,0.2666549394330759,0.2666549394330759,10812501.37,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.03134328358208949,0.0016599983003660543,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,CMT,0.03230047091775403,BUY,0.9898632669039807,0.9898632669039807,0.9898632669039807,3652362.7,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.1103448275862069,-0.0035641898943728585,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,ARD,0.029119363892101163,BUY,0.6802742230149481,0.6802742230149481,0.6802742230149481,1972050.2199999995,0.9999999999989186,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.04166666666666674,0.0012133068288375506,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,LBV,0.023944755599881816,BUY,0.24099865860299446,0.24099865860299446,0.24099865860299446,10725821.85,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.0452380952380953,0.0010832151342803694,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,BCI,0.021570195567763538,BUY,1.7120526602507558,1.7120526602507558,1.7120526602507558,658592.8,0.9985539677877936,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.047244094488189003,-0.0010190643575321361,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,BOA,0.02065482154791359,BUY,0.4856117834811993,0.4856117834811993,0.4856117834811993,2986016.01,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.0005154639175257714,-1.0646815230883255e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,DHO,0.020631221876872684,BUY,0.33454835596941407,0.33454835596941407,0.33454835596941407,2500229.9525,0.9999999999999998,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.0006126199714111547,1.2639098556386932e-05,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,EQD,0.020102644977014257,NEUTRAL,0.2027912657086679,0.2027912657086679,0.10139563285433395,1168745.5,0.9999995870454972,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.10338983050847461,-0.0020784090569455427,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,SMI,0.019316737944258665,BUY,0.42166650893591384,0.42166650893591384,0.42166650893591384,2533510.5,0.9999999999999998,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.01673640167364021,-0.00032329268525956007,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,IAM,0.01819283568350851,NEUTRAL,0.1425257256160627,0.1425257256160627,0.07126286280803135,12353891.8095,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.014161220043573008,-0.00025763274933073097,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,GAZ,0.018137511854366458,NEUTRAL,0.06920588426661134,0.06920588426661134,0.03460294213330567,14083571.45,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.04878048780487809,-0.0008847566758227549,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,COL,0.013522479179096571,NEUTRAL,0.04160688225774323,0.04160688225774323,0.020803441128871614,518978.0255000001,0.9866611838295463,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,-0.05393820325058052,-0.000729378230413854,1,500000.0,2023-01_2025-06
4,C4 Hybrid + régime,2024-05,2024-05-31,P_selected,LES,0.012503965913098701,NEUTRAL,0.14649037879436977,0.14649037879436977,0.07324518939718488,7936371.455,1.0,1,exclude,1,34,30,0.937393,0.010525,0.9998,ok,-0.009594198415421196,0.663285857184507,0.9999481207652892,30,0.08303249097472931,0.001038235436827691,1,500000.0,2023-01_2025-06
