sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,4,C4 Hybrid + régime,2023-12,2023-12-29,0.09580851325105533,0.6404455871455741,0.988165699956955,32,0.8840724846082939,0.11578453352369282,0.0,22,10,0,0.08658383145534466,0.013219411351058719,0.0,21
exclude,4,C4 Hybrid + régime,2024-01,2024-01-31,0.080667362474665,0.9970710775821577,0.9603584614949773,32,0.7732935669215074,0.22670643302582627,0.0,17,15,0,0.07855424431194628,0.004825233016346826,0.0,20
exclude,4,C4 Hybrid + régime,2024-02,2024-02-29,0.028200504597030385,0.8098678549815874,0.9790304265014967,30,0.7341847298765172,0.26576601545017386,0.0,18,12,0,0.026926046778247576,0.004764094744201379,0.0,20
exclude,4,C4 Hybrid + régime,2024-03,2024-03-29,0.04967061775093429,1.3685952245300876,0.9794516903880552,31,0.9008417909070134,0.09912199228682522,0.0,22,9,0,0.05452727617579287,0.003057414490532121,0.0,19
exclude,4,C4 Hybrid + régime,2024-04,2024-04-30,0.004607221050106469,0.7522053800943947,0.9722691285423076,35,0.5934051794797168,0.4065751966840403,0.0,24,11,0,-0.013136253479603429,0.020188650868718492,0.0,21
exclude,4,C4 Hybrid + régime,2024-05,2024-05-31,-0.0029164717138439045,0.6864939685817417,0.9768161394141759,31,0.9364867721460495,0.06318760293123707,0.0,18,13,0,-0.0013036523175263908,-0.0012674251366501955,0.0,17
exclude,4,C4 Hybrid + régime,2024-06,2024-06-28,0.09845857221284171,0.6535029761554356,0.9099972894773616,33,0.8840971289339802,0.11585287149345222,0.0,20,13,0,0.09596829294815859,0.006002912425232997,0.0,22
exclude,4,C4 Hybrid + régime,2024-07,2024-07-31,0.025438968197884826,0.7160022302125936,0.9903554837702797,33,0.8446735281878183,0.15520798556426382,0.0,18,15,0,0.02823606104860706,-0.00043283036997951603,0.0,18
exclude,4,C4 Hybrid + régime,2024-08,2024-08-30,0.05428120634860201,1.0728277428809372,0.9548186356581705,33,0.8851091763183722,0.11472930592800916,0.0,19,14,0,0.057161312442081405,0.0008356242358550034,0.0,18
exclude,4,C4 Hybrid + régime,2024-09,2024-09-30,0.0015273671222550966,0.8609068494554317,0.7209594415931604,32,0.7533342399984551,0.24651590987229738,0.0,21,11,0,0.010202373496894065,-0.005498402599583468,0.0,22
exclude,4,C4 Hybrid + régime,2024-10,2024-10-31,0.028408812398449834,1.072388984509103,0.7623800311098512,28,0.7642265714725686,0.23577046616923536,0.0,18,10,0,0.02267182177325647,0.0057501679873305294,0.0,18
exclude,4,C4 Hybrid + régime,2024-11,2024-11-29,0.008795526169731227,0.73240640296458,0.9130869224728916,32,0.852869879752173,0.14710099506222107,0.0,18,14,0,0.013417201863451161,-0.001898928173472842,0.0,21
exclude,4,C4 Hybrid + régime,2024-12,2024-12-31,0.04790281022781451,0.9801385616764655,0.776865968268863,32,0.8887608067851415,0.11117075815136772,0.0,21,11,0,0.04189101024666716,0.007979473809206647,0.0,20
exclude,4,C4 Hybrid + régime,2025-01,2025-01-31,0.022831677197379552,1.080942902333172,0.9133155476442515,39,0.6531191933623031,0.346879089858963,0.0,22,17,0,0.025470637021585328,0.0004727947038105879,0.0,19
exclude,4,C4 Hybrid + régime,2025-02,2025-02-28,0.06425059570603131,0.9079963402010665,0.856671918158986,35,0.48746922947277055,0.5125267837308946,0.0,15,20,0,0.046383128778079416,0.02408266346650666,0.0,19
exclude,4,C4 Hybrid + régime,2025-03,2025-03-28,0.011307269463067371,1.0984458216401405,0.9661905097093516,37,0.6194038235607271,0.380547868176487,0.0,20,17,0,-0.006124547685188024,0.018533072730835282,0.0,21
exclude,4,C4 Hybrid + régime,2025-04,2025-04-30,0.007818294812610427,0.9195165150719574,0.86995706625707,39,0.4079565971489658,0.5918601062156202,0.0,16,23,0,0.0035936605641111465,0.006530093216577727,0.0,20
exclude,4,C4 Hybrid + régime,2025-05,2025-05-30,0.060757994519538894,0.7368503008453282,0.8667056188234029,35,0.5250527060177258,0.47488242461146224,0.0,20,15,0,0.02771391073470984,0.03614076856906961,0.0,18
exclude,4,C4 Hybrid + régime,2025-06,2025-06-30,-0.0009334182629856524,0.7732835353017345,0.8635506842267265,36,0.5988026698648282,0.4010353011358449,0.0,21,15,0,0.058773679605351896,-0.05637846140718911,0.0,189
